Image Name,Shape,Riming,Melting
20230228100925000CAM0_1X160Y1224cropped0.png,graupel,unrimed,wet
20230228100640000CAM3_1X688Y992cropped5.png,graupel,unrimed,dry
20230228101338000CAM4_1X1976Y2316cropped5.png,columnar_crystals,unrimed,wet
20230228101423000CAM0_1X992Y2376cropped3.png,columnar_crystals,unrimed,wet
20230228101819000CAM0_1X1408Y776cropped3.png,graupel,graupel_like,wet
20230228101810000CAM3_1X696Y1452cropped2.png,graupel,unrimed,dry
20230228100954000CAM3_1X488Y1188cropped2.png,columnar_crystals,graupel_like,wet
20230228154907000CAM0_1X904Y1340cropped2.png,graupel,unrimed,wet
20230228153608000CAM4_1X916Y712cropped9.png,graupel,graupel_like,wet
2023.02.28_02.41.48_flake_4169_cam_3X1180Y1236cropped0.png,columnar_crystals,unrimed,dry
20230228153711000CAM4_1X652Y2240cropped4.png,graupel,unrimed,wet
20230228101120000CAM0_1X280Y1160cropped2.png,columnar_crystals,graupel_like,wet
20230228101435000CAM2_1X556Y1384cropped3.png,columnar_crystals,graupel_like,wet
20230228104459000CAM5_1X416Y1992cropped0.png,columnar_crystals,graupel_like,wet
20230228100857000CAM2_1X888Y1104cropped8.png,columnar_crystals,graupel_like,wet
20230228102127000CAM4_1X896Y1016cropped0.png,columnar_crystals,graupel_like,wet
20230228100333000CAM2_1X1096Y768cropped7.png,graupel,graupel_like,wet
20230228115656000CAM0_1X940Y464cropped2.png,columnar_crystals,graupel_like,wet
20230228101515000CAM6_1X1664Y1340cropped10.png,columnar_crystals,graupel_like,dry
20230228153413000CAM5_1X996Y2116cropped5.png,graupel,graupel_like,wet
20230228101423000CAM2_1X1908Y2252cropped9.png,graupel,graupel_like,dry
20230228154836000CAM3_1X1832Y2008cropped9.png,graupel,graupel_like,wet
20230228153914000CAM0_1X1188Y460cropped5.png,graupel,unrimed,dry
20230228102230000CAM2_1X1052Y1136cropped6.png,columnar_crystals,unrimed,dry
20230228100606000CAM6_1X1540Y304cropped8.png,columnar_crystals,graupel_like,wet
20230228154137000CAM5_1X260Y888cropped1.png,columnar_crystals,graupel_like,wet
20230228100954000CAM0_1X1440Y1064cropped8.png,columnar_crystals,graupel_like,wet
20230228100904000CAM2_1X596Y1420cropped1.png,columnar_crystals,graupel_like,wet
20230228101840000CAM0_1X1376Y864cropped5.png,columnar_crystals,graupel_like,wet
20230228153340000CAM5_1X456Y204cropped4.png,columnar_crystals,graupel_like,wet
20230228101802000CAM3_1X1464Y1752cropped5.png,graupel,graupel_like,wet
20230228110011000CAM6_1X1936Y728cropped6.png,graupel,graupel_like,wet
20230228101152000CAM5_1X976Y952cropped3.png,columnar_crystals,unrimed,wet
20230228100812000CAM0_1X528Y704cropped0.png,graupel,graupel_like,wet
20230228100936000CAM0_1X720Y1364cropped2.png,columnar_crystals,unrimed,dry
20230228101028000CAM3_1X1528Y2320cropped1.png,columnar_crystals,graupel_like,wet
20230228101528000CAM0_1X1488Y524cropped6.png,graupel,unrimed,wet
20230228153924000CAM0_1X1728Y1644cropped4.png,graupel,graupel_like,wet
20230228100857000CAM0_1X544Y1816cropped2.png,graupel,graupel_like,wet
2023.02.28_02.24.05_flake_3711_cam_0X896Y948cropped0.png,graupel,unrimed,dry
20230228102029000CAM2_1X224Y1392cropped0.png,graupel,graupel_like,wet
20230228101600000CAM3_1X1064Y1968cropped2.png,columnar_crystals,graupel_like,wet
20230228154852000CAM4_1X1376Y88cropped14.png,graupel,graupel_like,wet
20230228153653000CAM5_1X544Y1624cropped3.png,graupel,graupel_like,wet
20230228101922000CAM3_1X1268Y436cropped0.png,graupel,unrimed,dry
20230228100936000CAM0_1X660Y284cropped0.png,columnar_crystals,unrimed,dry
20230228101840000CAM4_1X1164Y372cropped3.png,graupel,unrimed,dry
20230228101016000CAM0_1X948Y720cropped1.png,columnar_crystals,unrimed,dry
20230228101756000CAM5_1X248Y1576cropped0.png,graupel,graupel_like,wet
20230228100633000CAM4_1X488Y660cropped0.png,graupel,unrimed,dry
20230228100912000CAM2_1X1608Y488cropped4.png,graupel,graupel_like,wet
20230228101120000CAM5_1X792Y1104cropped1.png,graupel,unrimed,dry
20230228153926000CAM3_1X1040Y1640cropped7.png,graupel,graupel_like,wet
20230228153926000CAM6_1X752Y444cropped6.png,graupel,unrimed,wet
20230228154512000CAM0_1X488Y1448cropped1.png,graupel,graupel_like,wet
20230228155057000CAM6_1X1920Y384cropped9.png,graupel,graupel_like,wet
20230228100743000CAM6_1X1176Y2084cropped7.png,graupel,unrimed,dry
20230228100942000CAM3_1X632Y728cropped4.png,graupel,graupel_like,wet
20230228153413000CAM0_1X1736Y1356cropped11.png,graupel,graupel_like,wet
20230228101123000CAM4_1X832Y72cropped1.png,graupel,unrimed,wet
20230228100857000CAM0_1X512Y420cropped0.png,graupel,graupel_like,wet
20230228101649000CAM0_1X916Y1596cropped4.png,columnar_crystals,unrimed,wet
20230228100942000CAM0_1X1768Y640cropped8.png,graupel,graupel_like,wet
20230228153653000CAM6_1X1688Y2272cropped10.png,graupel,graupel_like,wet
20230228101313001CAM4_1X1832Y688cropped7.png,graupel,graupel_like,wet
20230228100842000CAM0_1X1804Y132cropped4.png,graupel,graupel_like,wet
20230228153244000CAM5_1X1040Y1088cropped4.png,graupel,graupel_like,wet
20230228101120000CAM2_1X296Y2128cropped1.png,columnar_crystals,graupel_like,wet
20230228100947000CAM0_1X1484Y564cropped8.png,graupel,unrimed,dry
20230228101250000CAM4_1X1472Y780cropped2.png,graupel,unrimed,dry
20230228154907000CAM5_1X492Y1784cropped1.png,graupel,graupel_like,wet
20230228161802000CAM4_1X1040Y328cropped4.png,columnar_crystals,graupel_like,wet
20230228101946000CAM0_1X680Y176cropped0.png,graupel,graupel_like,wet
20230228101228000CAM3_1X1004Y2028cropped2.png,graupel,unrimed,dry
20230228153608000CAM6_1X1900Y468cropped7.png,columnar_crystals,graupel_like,wet
20230228154512000CAM4_1X1528Y704cropped15.png,graupel,graupel_like,wet
20230228100711000CAM6_1X1976Y2264cropped10.png,columnar_crystals,graupel_like,wet
20230228161802000CAM5_1X728Y544cropped3.png,graupel,graupel_like,wet
20230228153702000CAM3_1X80Y432cropped0.png,graupel,graupel_like,wet
20230228153413000CAM6_1X560Y664cropped1.png,graupel,graupel_like,wet
20230228153926000CAM0_1X800Y496cropped4.png,graupel,graupel_like,wet
20230228100555000CAM2_1X368Y1952cropped4.png,graupel,graupel_like,wet
20230228101858000CAM4_1X1600Y584cropped4.png,columnar_crystals,graupel_like,wet
20230228100627000CAM5_1X572Y1392cropped3.png,graupel,graupel_like,wet
20230228101530000CAM4_1X780Y316cropped1.png,graupel,unrimed,wet
20230228160249000CAM3_1X848Y1952cropped2.png,graupel,graupel_like,wet
20230228100721000CAM0_1X416Y288cropped2.png,columnar_crystals,graupel_like,wet
20230228101616000CAM6_1X1112Y1344cropped4.png,graupel,graupel_like,wet
20230228101155000CAM4_1X1708Y1228cropped5.png,graupel,graupel_like,wet
20230228104459000CAM0_1X1120Y464cropped3.png,graupel,graupel_like,wet
20230228101754000CAM5_1X1232Y752cropped3.png,graupel,graupel_like,wet
20230228100555000CAM0_1X984Y2016cropped2.png,graupel,graupel_like,wet
20230228100842000CAM0_1X440Y728cropped1.png,graupel,unrimed,wet
20230228105627000CAM0_1X664Y1536cropped2.png,graupel,graupel_like,wet
20230228100555000CAM4_1X984Y680cropped4.png,columnar_crystals,unrimed,wet
20230228101210000CAM5_1X616Y472cropped1.png,graupel,graupel_like,wet
20230228100843001CAM6_1X1908Y520cropped9.png,graupel,graupel_like,wet
20230228100627000CAM6_1X1264Y500cropped9.png,graupel,graupel_like,dry
20230228101600000CAM4_1X1848Y1856cropped10.png,graupel,graupel_like,wet
20230228100555000CAM2_1X1712Y1364cropped9.png,graupel,graupel_like,wet
20230228154510000CAM2_1X956Y1844cropped7.png,graupel,unrimed,dry
20230228102230000CAM3_1X832Y1004cropped1.png,graupel,unrimed,dry
20230228100912000CAM0_1X372Y736cropped3.png,columnar_crystals,graupel_like,wet
20230228101152000CAM0_1X248Y1336cropped0.png,graupel,graupel_like,dry
20230228154911000CAM2_1X128Y1560cropped0.png,graupel,graupel_like,wet
20230228100905000CAM4_1X1768Y1092cropped1.png,graupel,graupel_like,wet
20230228101600000CAM3_1X672Y392cropped1.png,columnar_crystals,graupel_like,wet
20230228100743000CAM3_1X1448Y136cropped1.png,graupel,graupel_like,wet
20230228105237000CAM4_1X484Y716cropped0.png,graupel,graupel_like,wet
20230228100936000CAM0_1X1128Y2116cropped4.png,graupel,unrimed,wet
20230228153914000CAM4_1X676Y228cropped1.png,graupel,unrimed,dry
20230228101241000CAM6_1X384Y360cropped3.png,graupel,graupel_like,wet
20230228101231000CAM6_1X1920Y2088cropped10.png,graupel,graupel_like,wet
20230228101313001CAM2_1X992Y1296cropped9.png,graupel,graupel_like,wet
20230228100843000CAM0_1X888Y464cropped1.png,graupel,graupel_like,wet
20230228100333000CAM4_1X1020Y1408cropped1.png,graupel,unrimed,wet
20230228101228000CAM5_1X248Y640cropped0.png,columnar_crystals,graupel_like,wet
20230228101210000CAM6_1X812Y1708cropped7.png,columnar_crystals,graupel_like,wet
20230228153732000CAM4_1X848Y528cropped4.png,graupel,graupel_like,wet
20230228101028000CAM6_1X884Y968cropped7.png,columnar_crystals,unrimed,wet
20230228153653000CAM4_1X808Y1816cropped8.png,graupel,graupel_like,wet
20230228153413000CAM2_1X760Y432cropped2.png,graupel,graupel_like,wet
20230228101238000CAM6_1X600Y1520cropped2.png,graupel,unrimed,dry
2023.02.28_02.53.34_flake_4424_cam_4X152Y112cropped0.png,graupel,unrimed,dry
20230228101403000CAM6_1X112Y2280cropped0.png,columnar_crystals,graupel_like,wet
20230228154911000CAM2_1X1040Y384cropped2.png,graupel,unrimed,dry
20230228100708000CAM3_1X872Y1680cropped2.png,graupel,graupel_like,wet
20230228153926000CAM6_1X232Y464cropped1.png,graupel,graupel_like,wet
20230228100624000CAM5_1X1936Y1456cropped6.png,graupel,graupel_like,wet
20230228101210000CAM6_1X1476Y1752cropped17.png,columnar_crystals,graupel_like,wet
20230228153926000CAM5_1X372Y2248cropped3.png,graupel,graupel_like,wet
20230228101943000CAM2_1X124Y588cropped1.png,columnar_crystals,graupel_like,wet
20230228100320000CAM3_1X760Y1788cropped3.png,graupel,graupel_like,wet
20230228101241000CAM3_1X1752Y408cropped2.png,graupel,graupel_like,wet
20230228154907000CAM6_1X548Y132cropped4.png,graupel,unrimed,wet
20230228100904000CAM4_1X336Y488cropped1.png,columnar_crystals,graupel_like,wet
20230228153413000CAM0_1X1512Y336cropped7.png,graupel,unrimed,wet
20230228153926000CAM0_1X760Y1232cropped3.png,graupel,graupel_like,wet
20230228153413000CAM4_1X1672Y2160cropped15.png,graupel,graupel_like,wet
20230228100912000CAM4_1X280Y2272cropped1.png,columnar_crystals,graupel_like,wet
20230228153702000CAM5_1X872Y584cropped4.png,graupel,graupel_like,wet
20230228153608000CAM3_1X1456Y1840cropped3.png,graupel,graupel_like,wet
20230228101649000CAM2_1X452Y1376cropped6.png,graupel,graupel_like,dry
20230228101840000CAM3_1X792Y128cropped0.png,columnar_crystals,graupel_like,wet
20230228103250000CAM0_1X416Y1180cropped0.png,graupel,graupel_like,wet
20230228101840000CAM0_1X1624Y472cropped8.png,graupel,graupel_like,wet
20230228100709000CAM0_1X924Y896cropped1.png,graupel,graupel_like,wet
20230228101542000CAM3_1X176Y1564cropped0.png,columnar_crystals,graupel_like,wet
20230228100936000CAM2_1X656Y720cropped7.png,columnar_crystals,graupel_like,wet
20230228153603000CAM3_1X1520Y712cropped10.png,columnar_crystals,graupel_like,wet
20230228101313001CAM0_1X544Y712cropped2.png,graupel,graupel_like,wet
20230228153356000CAM5_1X1048Y2108cropped1.png,columnar_crystals,graupel_like,wet
20230228100647001CAM4_1X1424Y1280cropped3.png,graupel,graupel_like,wet
20230228154510000CAM4_1X1404Y396cropped12.png,graupel,unrimed,dry
20230228100809000CAM5_1X680Y364cropped1.png,graupel,unrimed,wet
20230228110001000CAM6_1X1016Y472cropped1.png,graupel,graupel_like,wet
20230228115145000CAM6_1X1872Y772cropped6.png,graupel,graupel_like,wet
20230228104306000CAM4_1X776Y1800cropped0.png,graupel,graupel_like,wet
20230228154911000CAM5_1X280Y1944cropped1.png,graupel,graupel_like,wet
20230228154510000CAM2_1X852Y1204cropped6.png,graupel,graupel_like,dry
20230228154911000CAM5_1X1220Y1976cropped7.png,columnar_crystals,unrimed,wet
20230228100532000CAM6_1X1628Y1296cropped5.png,columnar_crystals,unrimed,wet
20230228101313001CAM3_1X1096Y520cropped4.png,columnar_crystals,graupel_like,wet
20230228100346000CAM0_1X1208Y472cropped2.png,columnar_crystals,graupel_like,wet
20230228101819000CAM5_1X856Y1640cropped1.png,graupel,graupel_like,wet
20230228115145000CAM0_1X1176Y984cropped2.png,graupel,graupel_like,wet
20230228162214000CAM0_1X996Y1384cropped4.png,columnar_crystals,graupel_like,wet
20230228153603000CAM4_1X948Y1908cropped10.png,columnar_crystals,unrimed,wet
20230228102230000CAM5_1X972Y1488cropped1.png,columnar_crystals,unrimed,wet
20230228101015000CAM0_1X1136Y576cropped7.png,graupel,graupel_like,wet
20230228101530000CAM3_1X624Y1624cropped1.png,columnar_crystals,graupel_like,wet
20230228152903000CAM4_1X1056Y512cropped9.png,graupel,graupel_like,wet
20230228101435000CAM0_1X1532Y268cropped7.png,columnar_crystals,unrimed,wet
20230228154510000CAM2_1X1776Y804cropped8.png,graupel,unrimed,wet
20230228101525000CAM4_1X1620Y928cropped2.png,columnar_crystals,graupel_like,wet
20230228101525000CAM0_1X304Y424cropped0.png,columnar_crystals,unrimed,wet
20230228100842000CAM2_1X132Y268cropped1.png,columnar_crystals,unrimed,wet
20230228101754000CAM6_1X1968Y400cropped12.png,columnar_crystals,graupel_like,wet
20230228102321000CAM5_1X1244Y2376cropped2.png,graupel,graupel_like,wet
20230228101802000CAM6_1X1192Y160cropped6.png,columnar_crystals,graupel_like,wet
20230228101403000CAM3_1X1080Y776cropped6.png,columnar_crystals,graupel_like,wet
20230228101600000CAM6_1X1816Y2148cropped14.png,columnar_crystals,graupel_like,wet
20230228153525000CAM5_1X456Y1480cropped6.png,graupel,graupel_like,wet
20230228100353000CAM6_1X1796Y148cropped5.png,graupel,unrimed,wet
20230228153634000CAM5_1X888Y1552cropped6.png,graupel,graupel_like,wet
20230228105313000CAM0_1X1664Y80cropped5.png,graupel,graupel_like,wet
20230228101819000CAM4_1X1056Y1440cropped4.png,graupel,graupel_like,wet
20230228110015000CAM0_1X1312Y500cropped2.png,columnar_crystals,graupel_like,wet
20230228161907000CAM5_1X528Y1872cropped7.png,graupel,graupel_like,wet
20230228101943000CAM2_1X220Y1392cropped3.png,graupel,graupel_like,wet
20230228153608000CAM6_1X1784Y424cropped6.png,graupel,unrimed,dry
20230228100346000CAM3_1X864Y912cropped4.png,graupel,graupel_like,wet
20230228101050000CAM3_1X384Y1872cropped3.png,graupel,graupel_like,wet
20230228101756000CAM0_1X1656Y316cropped3.png,graupel,graupel_like,wet
20230228101313001CAM4_1X1144Y472cropped2.png,graupel,graupel_like,wet
20230228153926000CAM5_1X548Y2380cropped5.png,graupel,graupel_like,wet
20230228153702000CAM5_1X1160Y1240cropped5.png,columnar_crystals,graupel_like,wet
20230228101958000CAM6_1X912Y80cropped7.png,graupel,graupel_like,wet
20230228101810000CAM0_1X968Y584cropped1.png,graupel,graupel_like,wet
20230228153711000CAM4_1X1488Y2080cropped6.png,graupel,graupel_like,wet
20230228101546000CAM0_1X1592Y72cropped3.png,columnar_crystals,graupel_like,wet
20230228154901000CAM4_1X288Y2252cropped2.png,graupel,unrimed,wet
20230228101036000CAM6_1X840Y1680cropped3.png,columnar_crystals,graupel_like,wet
20230228100359000CAM4_1X1168Y2312cropped1.png,columnar_crystals,graupel_like,wet
20230228155048000CAM5_1X1732Y2316cropped4.png,columnar_crystals,unrimed,wet
20230228154911000CAM3_1X1344Y448cropped7.png,columnar_crystals,unrimed,dry
20230228100532000CAM2_1X1632Y960cropped4.png,columnar_crystals,graupel_like,wet
20230228153911000CAM4_1X976Y1744cropped5.png,graupel,graupel_like,wet
20230228142418000CAM5_1X280Y1160cropped1.png,graupel,graupel_like,wet
20230228101530000CAM3_1X1344Y1456cropped2.png,graupel,graupel_like,wet
20230228101313001CAM6_1X1816Y616cropped10.png,graupel,graupel_like,wet
20230228102058000CAM0_1X1376Y668cropped6.png,columnar_crystals,graupel_like,wet
20230228153653000CAM2_1X144Y524cropped1.png,columnar_crystals,graupel_like,wet
2023.02.28_02.46.40_flake_4277_cam_3X1052Y1200cropped1.png,graupel,unrimed,dry
20230228101530000CAM2_1X332Y528cropped1.png,graupel,graupel_like,wet
20230228101050000CAM4_1X1696Y528cropped4.png,graupel,graupel_like,wet
20230228102219000CAM0_1X1456Y1656cropped5.png,graupel,graupel_like,wet
20230228100647001CAM5_1X88Y2224cropped0.png,columnar_crystals,graupel_like,wet
20230228101943000CAM5_1X1968Y784cropped6.png,columnar_crystals,graupel_like,wet
20230228101231000CAM0_1X1116Y748cropped4.png,columnar_crystals,graupel_like,wet
20230228100843000CAM4_1X1336Y64cropped2.png,columnar_crystals,graupel_like,wet
20230228100826000CAM2_1X1288Y1568cropped2.png,columnar_crystals,graupel_like,wet
20230228100353001CAM4_1X780Y236cropped2.png,graupel,graupel_like,dry
20230228100647000CAM3_1X1976Y608cropped6.png,columnar_crystals,graupel_like,wet
20230228101138000CAM5_1X1712Y1732cropped4.png,graupel,unrimed,dry
20230228110011000CAM4_1X1312Y1232cropped3.png,columnar_crystals,graupel_like,wet
20230228153416000CAM5_1X1456Y1104cropped3.png,columnar_crystals,graupel_like,wet
20230228154013000CAM4_1X992Y304cropped8.png,graupel,graupel_like,wet
20230228154852000CAM5_1X304Y1016cropped1.png,graupel,graupel_like,wet
20230228101403000CAM3_1X1112Y1536cropped7.png,columnar_crystals,unrimed,dry
20230228154137000CAM4_1X552Y2236cropped3.png,columnar_crystals,graupel_like,wet
20230228102058000CAM3_1X1720Y680cropped4.png,columnar_crystals,graupel_like,wet
20230228101011000CAM0_1X176Y1968cropped0.png,columnar_crystals,graupel_like,wet
20230228100647001CAM4_1X1176Y1368cropped2.png,graupel,unrimed,wet
20230228101138000CAM5_1X1304Y1272cropped3.png,columnar_crystals,graupel_like,wet
20230228153711000CAM5_1X324Y104cropped3.png,graupel,graupel_like,wet
20230228101050000CAM0_1X1828Y776cropped8.png,graupel,graupel_like,wet
20230228111557000CAM0_1X540Y116cropped1.png,columnar_crystals,graupel_like,wet
20230228101152000CAM2_1X1516Y280cropped4.png,graupel,unrimed,dry
20230228161529000CAM0_1X672Y1596cropped2.png,graupel,unrimed,dry
20230228100346000CAM0_1X1208Y2352cropped3.png,graupel,graupel_like,wet
20230228101210000CAM2_1X440Y1552cropped5.png,graupel,graupel_like,wet
20230228101403000CAM4_1X1120Y1500cropped4.png,columnar_crystals,graupel_like,wet
20230228153914000CAM3_1X1100Y2128cropped4.png,graupel,graupel_like,wet
20230228153244000CAM3_1X1864Y312cropped9.png,graupel,graupel_like,wet
20230228100857000CAM2_1X520Y1656cropped7.png,columnar_crystals,graupel_like,wet
20230228101140000CAM0_1X1112Y1016cropped3.png,graupel,graupel_like,wet
20230228100606000CAM5_1X404Y1084cropped0.png,graupel,graupel_like,wet
20230228100640000CAM4_1X1628Y2072cropped9.png,graupel,graupel_like,wet
20230228101210000CAM0_1X884Y504cropped2.png,graupel,graupel_like,wet
20230228153244000CAM3_1X740Y1272cropped2.png,graupel,graupel_like,wet
20230228100825000CAM6_1X1536Y328cropped7.png,graupel,graupel_like,wet
20230228101819000CAM2_1X872Y832cropped4.png,graupel,graupel_like,wet
20230228153911000CAM4_1X1000Y2200cropped7.png,graupel,graupel_like,wet
20230228101152000CAM6_1X1544Y768cropped9.png,columnar_crystals,graupel_like,wet
20230228101210000CAM0_1X1008Y2064cropped5.png,columnar_crystals,graupel_like,wet
20230228101412000CAM0_1X808Y480cropped1.png,graupel,graupel_like,wet
20230228100655000CAM6_1X1008Y300cropped6.png,columnar_crystals,graupel_like,wet
20230228153356000CAM2_1X800Y64cropped4.png,columnar_crystals,graupel_like,wet
20230228102219000CAM2_1X1960Y648cropped4.png,columnar_crystals,graupel_like,wet
20230228100815000CAM0_1X576Y116cropped1.png,graupel,unrimed,dry
20230228101649000CAM4_1X1688Y1664cropped7.png,columnar_crystals,graupel_like,wet
20230228154137000CAM0_1X624Y812cropped0.png,graupel,graupel_like,wet
20230228101616000CAM2_1X216Y1392cropped0.png,graupel,graupel_like,wet
20230228100353001CAM4_1X1292Y652cropped4.png,graupel,unrimed,wet
20230228102148000CAM2_1X220Y1392cropped4.png,graupel,graupel_like,wet
20230228154907000CAM3_1X368Y304cropped1.png,graupel,graupel_like,wet
20230228101138000CAM4_1X1948Y1500cropped8.png,graupel,unrimed,dry
20230228153926000CAM0_1X1352Y1944cropped8.png,graupel,graupel_like,wet
20230228153926000CAM3_1X600Y1360cropped5.png,graupel,graupel_like,wet
20230228161529000CAM4_1X408Y1408cropped4.png,columnar_crystals,unrimed,wet
20230228102029000CAM0_1X1040Y720cropped2.png,columnar_crystals,graupel_like,wet
20230228153608000CAM3_1X392Y444cropped0.png,graupel,graupel_like,wet
20230228101152000CAM6_1X1152Y1320cropped8.png,graupel,graupel_like,wet
20230228100711000CAM5_1X672Y728cropped2.png,graupel,graupel_like,wet
20230228153702000CAM6_1X796Y1328cropped4.png,graupel,graupel_like,wet
2023.02.28_02.28.43_flake_3878_cam_3X1044Y1240cropped0.png,graupel,unrimed,dry
20230228102148000CAM0_1X1712Y336cropped4.png,graupel,graupel_like,wet
20230228105613000CAM6_1X1784Y1056cropped7.png,graupel,graupel_like,wet
20230228154449000CAM4_1X640Y1100cropped4.png,graupel,graupel_like,dry
20230228153711000CAM4_1X1808Y808cropped12.png,graupel,graupel_like,wet
20230228153926000CAM0_1X1220Y664cropped7.png,graupel,graupel_like,wet
20230228100843002CAM6_1X1440Y924cropped4.png,columnar_crystals,graupel_like,wet
20230228101600000CAM6_1X700Y2136cropped7.png,graupel,graupel_like,wet
20230228154658000CAM5_1X100Y2328cropped0.png,graupel,unrimed,dry
20230228101819000CAM2_1X1056Y2144cropped6.png,columnar_crystals,graupel_like,wet
20230228100346000CAM4_1X1240Y488cropped3.png,columnar_crystals,graupel_like,wet
20230228153244000CAM6_1X1248Y1132cropped4.png,graupel,unrimed,wet
20230228100945000CAM3_1X888Y1708cropped3.png,graupel,unrimed,wet
20230228100532000CAM4_1X1332Y180cropped2.png,columnar_crystals,graupel_like,wet
20230228100857000CAM0_1X1304Y1320cropped4.png,graupel,graupel_like,wet
20230228153512000CAM4_1X624Y2304cropped1.png,graupel,graupel_like,wet
20230228153911000CAM6_1X584Y120cropped3.png,columnar_crystals,graupel_like,wet
20230228101530000CAM4_1X424Y744cropped0.png,graupel,graupel_like,wet
20230228154512000CAM4_1X536Y1592cropped6.png,graupel,graupel_like,wet
20230228154137000CAM4_1X1060Y1612cropped7.png,graupel,graupel_like,wet
20230228105549000CAM0_1X144Y248cropped2.png,columnar_crystals,graupel_like,wet
20230228101210000CAM6_1X1016Y1176cropped10.png,graupel,graupel_like,wet
20230228100954000CAM2_1X688Y1920cropped2.png,graupel,unrimed,wet
20230228100353001CAM2_1X780Y248cropped4.png,graupel,graupel_like,dry
20230228155057000CAM5_1X576Y1040cropped5.png,graupel,graupel_like,wet
20230228161237000CAM3_1X1232Y1148cropped3.png,graupel,graupel_like,wet
20230228162205000CAM3_1X304Y2312cropped0.png,graupel,graupel_like,wet
20230228100647000CAM4_1X420Y300cropped0.png,graupel,graupel_like,dry
20230228103250000CAM2_1X104Y664cropped0.png,graupel,graupel_like,wet
2023.02.28_02.15.52_flake_3491_cam_0X520Y856cropped0.png,columnar_crystals,graupel,dry
20230228101435000CAM2_1X920Y1032cropped4.png,graupel,graupel_like,wet
20230228100843002CAM6_1X352Y896cropped0.png,graupel,graupel_like,wet
20230228101622000CAM4_1X464Y136cropped1.png,columnar_crystals,graupel_like,wet
20230228101036000CAM5_1X1096Y376cropped4.png,graupel,graupel_like,wet
20230228154907000CAM4_1X832Y1032cropped6.png,graupel,graupel_like,wet
20230228100353001CAM0_1X1676Y2060cropped2.png,graupel,unrimed,dry
20230228153608000CAM5_1X1048Y1640cropped4.png,graupel,graupel_like,wet
20230228105627000CAM6_1X128Y1840cropped0.png,graupel,graupel_like,wet
20230228100947000CAM0_1X472Y1184cropped2.png,columnar_crystals,graupel_like,wet
20230228101050000CAM3_1X744Y240cropped6.png,graupel,graupel_like,wet
20230228101152000CAM3_1X920Y1536cropped1.png,columnar_crystals,graupel_like,wet
20230228152942000CAM4_1X1308Y512cropped5.png,graupel,unrimed,wet
20230228101943000CAM5_1X1132Y1228cropped2.png,graupel,unrimed,dry
20230228101231000CAM0_1X1484Y640cropped6.png,columnar_crystals,graupel_like,wet
20230228101412000CAM0_1X1288Y992cropped2.png,graupel,graupel_like,wet
20230228105505000CAM4_1X712Y840cropped0.png,graupel,graupel_like,wet
20230228155057000CAM3_1X536Y1248cropped1.png,graupel,unrimed,wet
20230228100842000CAM0_1X176Y216cropped0.png,graupel,graupel_like,wet
20230228100640000CAM2_1X584Y1048cropped3.png,columnar_crystals,graupel_like,wet
20230228102216000CAM3_1X1032Y472cropped0.png,columnar_crystals,graupel_like,wet
20230228102230000CAM6_1X628Y680cropped4.png,graupel,graupel_like,dry
20230228153601000CAM3_1X744Y904cropped3.png,graupel,graupel_like,wet
20230228101523000CAM0_1X1976Y628cropped4.png,graupel,graupel_like,wet
20230228100606000CAM0_1X696Y512cropped2.png,graupel,graupel_like,wet
20230228154510000CAM0_1X1192Y2052cropped1.png,graupel,unrimed,wet
20230228124858000CAM1_1X312Y216cropped2.png,columnar_crystals,unrimed,wet
20230228101840000CAM6_1X1912Y1984cropped10.png,graupel,graupel_like,wet
20230228101152000CAM0_1X1536Y1092cropped3.png,graupel,unrimed,dry
20230228101600000CAM2_1X404Y2204cropped5.png,graupel,unrimed,dry
20230228153926000CAM4_1X1548Y1180cropped12.png,graupel,graupel_like,wet
20230228100606000CAM6_1X1456Y136cropped7.png,graupel,graupel_like,wet
20230228100925000CAM6_1X1736Y888cropped13.png,graupel,graupel_like,wet
20230228154510000CAM3_1X900Y200cropped3.png,graupel,unrimed,wet
20230228101840000CAM4_1X1540Y364cropped4.png,graupel,unrimed,dry
20230228100647000CAM6_1X972Y2152cropped4.png,graupel,graupel_like,wet
20230228154907000CAM0_1X596Y416cropped0.png,graupel,unrimed,dry
20230228162214000CAM3_1X400Y800cropped0.png,graupel,graupel_like,wet
20230228101600000CAM5_1X1684Y516cropped8.png,graupel,unrimed,wet
20230228154141000CAM5_1X832Y616cropped2.png,graupel,graupel_like,wet
20230228153603000CAM3_1X72Y2224cropped0.png,graupel,graupel_like,wet
20230228153601000CAM4_1X608Y764cropped2.png,graupel,unrimed,dry
20230228153911000CAM5_1X1012Y1152cropped5.png,graupel,graupel_like,wet
20230228154907000CAM2_1X684Y64cropped2.png,graupel,graupel_like,wet
20230228101403000CAM5_1X1736Y2224cropped10.png,columnar_crystals,unrimed,dry
20230228101844000CAM6_1X1576Y1284cropped11.png,columnar_crystals,graupel_like,wet
20230228100353000CAM5_1X260Y212cropped1.png,columnar_crystals,unrimed,dry
20230228154510000CAM6_1X1792Y380cropped12.png,graupel,unrimed,dry
20230228153356000CAM4_1X1644Y1940cropped15.png,graupel,unrimed,dry
20230228101238000CAM5_1X1456Y388cropped4.png,graupel,graupel_like,wet
20230228155048000CAM2_1X712Y848cropped0.png,columnar_crystals,unrimed,wet
